noisy,clean,text
noisy_trainset_28spk_wav/p273_267.wav,clean_trainset_28spk_wav/p273_267.wav,The demand is created by the supply.
noisy_trainset_28spk_wav/p287_181.wav,clean_trainset_28spk_wav/p287_181.wav,It could be done by experts and lawyers.
noisy_trainset_28spk_wav/p227_322.wav,clean_trainset_28spk_wav/p227_322.wav,The judge was really nice.
noisy_trainset_28spk_wav/p259_064.wav,clean_trainset_28spk_wav/p259_064.wav,It wasn't possible to relax.)
noisy_trainset_28spk_wav/p282_362.wav,clean_trainset_28spk_wav/p282_362.wav,This big issue is whether it can be enforced.
noisy_trainset_28spk_wav/p239_112.wav,clean_trainset_28spk_wav/p239_112.wav,Talk of a crisis is absurd.
noisy_trainset_28spk_wav/p254_313.wav,clean_trainset_28spk_wav/p254_313.wav,We are in the end game.
noisy_trainset_28spk_wav/p258_112.wav,clean_trainset_28spk_wav/p258_112.wav,Until the weekend he was minister for social justice.
noisy_trainset_28spk_wav/p274_354.wav,clean_trainset_28spk_wav/p274_354.wav,The pain is still acute.)
noisy_trainset_28spk_wav/p276_212.wav,clean_trainset_28spk_wav/p276_212.wav,The Yugoslav army will still be there.
noisy_trainset_28spk_wav/p228_128.wav,clean_trainset_28spk_wav/p228_128.wav,It is a delight on every level.
noisy_trainset_28spk_wav/p273_303.wav,clean_trainset_28spk_wav/p273_303.wav,His appeal is instantly understood.
noisy_trainset_28spk_wav/p276_184.wav,clean_trainset_28spk_wav/p276_184.wav,I've no idea how it works.
noisy_trainset_28spk_wav/p278_330.wav,clean_trainset_28spk_wav/p278_330.wav,The party lasted all night.
noisy_trainset_28spk_wav/p243_313.wav,clean_trainset_28spk_wav/p243_313.wav,For that reason cover should not be given.
noisy_trainset_28spk_wav/p233_247.wav,clean_trainset_28spk_wav/p233_247.wav,The salary changes are long overdue.
noisy_trainset_28spk_wav/p276_369.wav,clean_trainset_28spk_wav/p276_369.wav,Truth is the child of time.
noisy_trainset_28spk_wav/p239_452.wav,clean_trainset_28spk_wav/p239_452.wav,We didn't want any trouble.
noisy_trainset_28spk_wav/p259_244.wav,clean_trainset_28spk_wav/p259_244.wav,People should make their own decisions.)
noisy_trainset_28spk_wav/p278_097.wav,clean_trainset_28spk_wav/p278_097.wav,Our house was very small.
noisy_trainset_28spk_wav/p278_244.wav,clean_trainset_28spk_wav/p278_244.wav,"They included certain insurance policies, and his share of the house."
noisy_trainset_28spk_wav/p287_225.wav,clean_trainset_28spk_wav/p287_225.wav,I am not ready for Lennox Lewis.
noisy_trainset_28spk_wav/p282_292.wav,clean_trainset_28spk_wav/p282_292.wav,But it's a subtle process.
noisy_trainset_28spk_wav/p273_249.wav,clean_trainset_28spk_wav/p273_249.wav,We have no information on Iraq.
noisy_trainset_28spk_wav/p258_003.wav,clean_trainset_28spk_wav/p258_003.wav,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."
noisy_trainset_28spk_wav/p250_217.wav,clean_trainset_28spk_wav/p250_217.wav,The move follows a review of the Singapore
noisy_trainset_28spk_wav/p259_128.wav,clean_trainset_28spk_wav/p259_128.wav,They made such decisions in London.)
noisy_trainset_28spk_wav/p226_235.wav,clean_trainset_28spk_wav/p226_235.wav,Police later said the scheme would end in November.
noisy_trainset_28spk_wav/p269_205.wav,clean_trainset_28spk_wav/p269_205.wav,"It's all about money, money, money."
noisy_trainset_28spk_wav/p282_046.wav,clean_trainset_28spk_wav/p282_046.wav,It's the only thing.
noisy_trainset_28spk_wav/p278_345.wav,clean_trainset_28spk_wav/p278_345.wav,"The advisers had some discussions, but no conclusion was reached."
noisy_trainset_28spk_wav/p287_180.wav,clean_trainset_28spk_wav/p287_180.wav,We've had great things in the past.
noisy_trainset_28spk_wav/p227_277.wav,clean_trainset_28spk_wav/p227_277.wav,I can't get a job.
noisy_trainset_28spk_wav/p270_178.wav,clean_trainset_28spk_wav/p270_178.wav,The jury is still out.
noisy_trainset_28spk_wav/p243_065.wav,clean_trainset_28spk_wav/p243_065.wav,Indeed he has a lot of output.
noisy_trainset_28spk_wav/p230_130.wav,clean_trainset_28spk_wav/p230_130.wav,"Suddenly, the Fir Park side were in disarray."
noisy_trainset_28spk_wav/p273_164.wav,clean_trainset_28spk_wav/p273_164.wav,They are determined to make a meaningful contribution.
noisy_trainset_28spk_wav/p274_040.wav,clean_trainset_28spk_wav/p274_040.wav,"Well, he is an artist.)"
noisy_trainset_28spk_wav/p233_121.wav,clean_trainset_28spk_wav/p233_121.wav,I joined a group.
noisy_trainset_28spk_wav/p244_250.wav,clean_trainset_28spk_wav/p244_250.wav,"Sadly, it could not be done."
noisy_trainset_28spk_wav/p287_318.wav,clean_trainset_28spk_wav/p287_318.wav,This is a war over our home.
noisy_trainset_28spk_wav/p277_274.wav,clean_trainset_28spk_wav/p277_274.wav,There was a final revealing detail about the broadcast.
noisy_trainset_28spk_wav/p256_176.wav,clean_trainset_28spk_wav/p256_176.wav,The hotel was now for sale.
noisy_trainset_28spk_wav/p267_159.wav,clean_trainset_28spk_wav/p267_159.wav,"However, he urged the trade to keep the faith."
noisy_trainset_28spk_wav/p267_091.wav,clean_trainset_28spk_wav/p267_091.wav,Our house was very small.
noisy_trainset_28spk_wav/p228_039.wav,clean_trainset_28spk_wav/p228_039.wav,She is believed to be in South Africa.
noisy_trainset_28spk_wav/p270_361.wav,clean_trainset_28spk_wav/p270_361.wav,We have very limited capacity.
noisy_trainset_28spk_wav/p243_191.wav,clean_trainset_28spk_wav/p243_191.wav,You are not long home from work.
noisy_trainset_28spk_wav/p270_269.wav,clean_trainset_28spk_wav/p270_269.wav,I'd never run for them.
noisy_trainset_28spk_wav/p287_161.wav,clean_trainset_28spk_wav/p287_161.wav,The hotel was now for sale.
noisy_trainset_28spk_wav/p259_372.wav,clean_trainset_28spk_wav/p259_372.wav,He was at school in Devon.)
noisy_trainset_28spk_wav/p230_065.wav,clean_trainset_28spk_wav/p230_065.wav,Both sides have been hit by injury.
noisy_trainset_28spk_wav/p287_304.wav,clean_trainset_28spk_wav/p287_304.wav,We can work all night.
noisy_trainset_28spk_wav/p273_288.wav,clean_trainset_28spk_wav/p273_288.wav,The circumstances have changed since last year.
noisy_trainset_28spk_wav/p269_366.wav,clean_trainset_28spk_wav/p269_366.wav,It is the Holiday programme with a mortgage.
noisy_trainset_28spk_wav/p259_233.wav,clean_trainset_28spk_wav/p259_233.wav,"From there, they can go anywhere.)"
noisy_trainset_28spk_wav/p239_250.wav,clean_trainset_28spk_wav/p239_250.wav,I've come here for the jersey.
noisy_trainset_28spk_wav/p277_373.wav,clean_trainset_28spk_wav/p277_373.wav,"He's delighted, too, with the new premises."
noisy_trainset_28spk_wav/p267_265.wav,clean_trainset_28spk_wav/p267_265.wav,I've had no discussions with the chairman or the board.
noisy_trainset_28spk_wav/p273_285.wav,clean_trainset_28spk_wav/p273_285.wav,Authorities have to recognise the risk of paedophiles.
noisy_trainset_28spk_wav/p226_142.wav,clean_trainset_28spk_wav/p226_142.wav,Government will intervene.
noisy_trainset_28spk_wav/p256_303.wav,clean_trainset_28spk_wav/p256_303.wav,It's so awful.
noisy_trainset_28spk_wav/p250_090.wav,clean_trainset_28spk_wav/p250_090.wav,"William Hague, the guest of honour, was delighted."
noisy_trainset_28spk_wav/p233_093.wav,clean_trainset_28spk_wav/p233_093.wav,He is in the US.
noisy_trainset_28spk_wav/p287_333.wav,clean_trainset_28spk_wav/p287_333.wav,Is there a waiting list ?
noisy_trainset_28spk_wav/p267_376.wav,clean_trainset_28spk_wav/p267_376.wav,The seller was not revealed.
noisy_trainset_28spk_wav/p276_207.wav,clean_trainset_28spk_wav/p276_207.wav,That is an entirely unacceptable position.
noisy_trainset_28spk_wav/p256_187.wav,clean_trainset_28spk_wav/p256_187.wav,I saw military vehicles in the distance.
noisy_trainset_28spk_wav/p227_134.wav,clean_trainset_28spk_wav/p227_134.wav,It is a vicious circle.
noisy_trainset_28spk_wav/p254_047.wav,clean_trainset_28spk_wav/p254_047.wav,I am just going to go for it.
noisy_trainset_28spk_wav/p258_199.wav,clean_trainset_28spk_wav/p258_199.wav,But she might be.
noisy_trainset_28spk_wav/p270_289.wav,clean_trainset_28spk_wav/p270_289.wav,The manager's position was obviously included in that review.
noisy_trainset_28spk_wav/p231_188.wav,clean_trainset_28spk_wav/p231_188.wav,This is the time to use it.
noisy_trainset_28spk_wav/p267_112.wav,clean_trainset_28spk_wav/p267_112.wav,I was on a roll.
noisy_trainset_28spk_wav/p258_223.wav,clean_trainset_28spk_wav/p258_223.wav,It was a miserable afternoon in Fife.
noisy_trainset_28spk_wav/p250_170.wav,clean_trainset_28spk_wav/p250_170.wav,"Crucially, though, United were still alive."
noisy_trainset_28spk_wav/p236_448.wav,clean_trainset_28spk_wav/p236_448.wav,No options are excluded at all.
noisy_trainset_28spk_wav/p276_057.wav,clean_trainset_28spk_wav/p276_057.wav,Among them are many criminals.
noisy_trainset_28spk_wav/p270_215.wav,clean_trainset_28spk_wav/p270_215.wav,Flanker Gordon Simpson may also feature in that match.
noisy_trainset_28spk_wav/p231_031.wav,clean_trainset_28spk_wav/p231_031.wav,The Premier League has been a huge success.
noisy_trainset_28spk_wav/p270_171.wav,clean_trainset_28spk_wav/p270_171.wav,That would open the gates of hell.
noisy_trainset_28spk_wav/p243_079.wav,clean_trainset_28spk_wav/p243_079.wav,The squad spent the night at police headquarters.
noisy_trainset_28spk_wav/p230_222.wav,clean_trainset_28spk_wav/p230_222.wav,Does the name matter ?
noisy_trainset_28spk_wav/p287_073.wav,clean_trainset_28spk_wav/p287_073.wav,I first met him last summer.
noisy_trainset_28spk_wav/p226_327.wav,clean_trainset_28spk_wav/p226_327.wav,We do the same.
noisy_trainset_28spk_wav/p259_100.wav,clean_trainset_28spk_wav/p259_100.wav,It was clear on Thursday.)
noisy_trainset_28spk_wav/p250_469.wav,clean_trainset_28spk_wav/p250_469.wav,The move is considered a major breakthrough.
noisy_trainset_28spk_wav/p254_095.wav,clean_trainset_28spk_wav/p254_095.wav,He seems to be pleased with the picture.
noisy_trainset_28spk_wav/p279_131.wav,clean_trainset_28spk_wav/p279_131.wav,"Well, you can have a tree."
noisy_trainset_28spk_wav/p269_223.wav,clean_trainset_28spk_wav/p269_223.wav,The Prime Minister has a huge regard for Mo.
noisy_trainset_28spk_wav/p274_464.wav,clean_trainset_28spk_wav/p274_464.wav,Then came the farewell to Europe.)
noisy_trainset_28spk_wav/p236_029.wav,clean_trainset_28spk_wav/p236_029.wav,It's going to have a hell of an effect.
noisy_trainset_28spk_wav/p259_143.wav,clean_trainset_28spk_wav/p259_143.wav,Are you going to win ?)
noisy_trainset_28spk_wav/p250_258.wav,clean_trainset_28spk_wav/p250_258.wav,Customers would then be consulted over any changes.
noisy_trainset_28spk_wav/p231_430.wav,clean_trainset_28spk_wav/p231_430.wav,It was a breathtaking moment.
noisy_trainset_28spk_wav/p227_204.wav,clean_trainset_28spk_wav/p227_204.wav,This will be our new beginning.
noisy_trainset_28spk_wav/p244_224.wav,clean_trainset_28spk_wav/p244_224.wav,"Indeed, he sees a shortage of skilled workers on the horizon."
noisy_trainset_28spk_wav/p269_326.wav,clean_trainset_28spk_wav/p269_326.wav,It's about my time as a guitarist.
noisy_trainset_28spk_wav/p239_301.wav,clean_trainset_28spk_wav/p239_301.wav,Celtic are delaying the question of a new contract.
noisy_trainset_28spk_wav/p276_434.wav,clean_trainset_28spk_wav/p276_434.wav,The company declined to comment.
noisy_trainset_28spk_wav/p243_243.wav,clean_trainset_28spk_wav/p243_243.wav,Does the name matter ?
noisy_trainset_28spk_wav/p228_003.wav,clean_trainset_28spk_wav/p228_003.wav,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."
noisy_trainset_28spk_wav/p244_293.wav,clean_trainset_28spk_wav/p244_293.wav,This idea has been around for four years.
noisy_trainset_28spk_wav/p243_339.wav,clean_trainset_28spk_wav/p243_339.wav,"So is that it, then ?"
noisy_trainset_28spk_wav/p278_109.wav,clean_trainset_28spk_wav/p278_109.wav,The music industry hasn't changed at all.
noisy_trainset_28spk_wav/p286_224.wav,clean_trainset_28spk_wav/p286_224.wav,The tickets will be on sale today at the ticket office.
noisy_trainset_28spk_wav/p287_388.wav,clean_trainset_28spk_wav/p287_388.wav,My dad is all right.
noisy_trainset_28spk_wav/p277_282.wav,clean_trainset_28spk_wav/p277_282.wav,It was good.
noisy_trainset_28spk_wav/p259_300.wav,clean_trainset_28spk_wav/p259_300.wav,The stage was set for a showdown.)
noisy_trainset_28spk_wav/p270_051.wav,clean_trainset_28spk_wav/p270_051.wav,What do they want us to do ?
noisy_trainset_28spk_wav/p228_206.wav,clean_trainset_28spk_wav/p228_206.wav,They are in the euro.
noisy_trainset_28spk_wav/p239_166.wav,clean_trainset_28spk_wav/p239_166.wav,They exist in name alone.
noisy_trainset_28spk_wav/p227_363.wav,clean_trainset_28spk_wav/p227_363.wav,We are encouraged by the news.
noisy_trainset_28spk_wav/p228_014.wav,clean_trainset_28spk_wav/p228_014.wav,To the Hebrews it was a token that there would be no more universal floods.
noisy_trainset_28spk_wav/p258_164.wav,clean_trainset_28spk_wav/p258_164.wav,"Last weekend in Germany, he missed the cut."
noisy_trainset_28spk_wav/p230_360.wav,clean_trainset_28spk_wav/p230_360.wav,Not that Scotland can claim the moral high ground.
noisy_trainset_28spk_wav/p256_276.wav,clean_trainset_28spk_wav/p256_276.wav,I am an estate agent.
noisy_trainset_28spk_wav/p254_206.wav,clean_trainset_28spk_wav/p254_206.wav,"It is a small part, and it's very small in the book."
noisy_trainset_28spk_wav/p270_231.wav,clean_trainset_28spk_wav/p270_231.wav,Yet the evidence is plain to see.
noisy_trainset_28spk_wav/p267_220.wav,clean_trainset_28spk_wav/p267_220.wav,Because they didn't want to know.
noisy_trainset_28spk_wav/p282_278.wav,clean_trainset_28spk_wav/p282_278.wav,You've got to have both sides.
noisy_trainset_28spk_wav/p243_318.wav,clean_trainset_28spk_wav/p243_318.wav,I always felt they played for me.
noisy_trainset_28spk_wav/p278_091.wav,clean_trainset_28spk_wav/p278_091.wav,Thomson is expected to manage the business.
noisy_trainset_28spk_wav/p267_060.wav,clean_trainset_28spk_wav/p267_060.wav,We need to increase the membership.
noisy_trainset_28spk_wav/p279_030.wav,clean_trainset_28spk_wav/p279_030.wav,"I am not interested in the money, it is the principle."
noisy_trainset_28spk_wav/p231_267.wav,clean_trainset_28spk_wav/p231_267.wav,Did he trip ?
noisy_trainset_28spk_wav/p231_358.wav,clean_trainset_28spk_wav/p231_358.wav,I am a lucky man.
noisy_trainset_28spk_wav/p250_364.wav,clean_trainset_28spk_wav/p250_364.wav,Three years ago he would have been.
noisy_trainset_28spk_wav/p236_079.wav,clean_trainset_28spk_wav/p236_079.wav,"On Saturday, it was much the same."
noisy_trainset_28spk_wav/p256_291.wav,clean_trainset_28spk_wav/p256_291.wav,He wrote the letter two days before he died.
noisy_trainset_28spk_wav/p277_264.wav,clean_trainset_28spk_wav/p277_264.wav,Our objective is to tackle poverty.
noisy_trainset_28spk_wav/p236_021.wav,clean_trainset_28spk_wav/p236_021.wav,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases."
noisy_trainset_28spk_wav/p233_267.wav,clean_trainset_28spk_wav/p233_267.wav,"George W Bush, the US president, condemned the attacks."
noisy_trainset_28spk_wav/p282_126.wav,clean_trainset_28spk_wav/p282_126.wav,I'm so angry.
noisy_trainset_28spk_wav/p286_117.wav,clean_trainset_28spk_wav/p286_117.wav,But his speech was delivered by a senior civil servant.
noisy_trainset_28spk_wav/p278_289.wav,clean_trainset_28spk_wav/p278_289.wav,Those overseas offices were great.
noisy_trainset_28spk_wav/p268_178.wav,clean_trainset_28spk_wav/p268_178.wav,We are happy with the referee.
noisy_trainset_28spk_wav/p228_099.wav,clean_trainset_28spk_wav/p228_099.wav,It is annoying.
noisy_trainset_28spk_wav/p230_005.wav,clean_trainset_28spk_wav/p230_005.wav,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."
noisy_trainset_28spk_wav/p276_326.wav,clean_trainset_28spk_wav/p276_326.wav,Is our children learning ?
noisy_trainset_28spk_wav/p287_224.wav,clean_trainset_28spk_wav/p287_224.wav,The loss of a company to the industry is a blow.
noisy_trainset_28spk_wav/p258_259.wav,clean_trainset_28spk_wav/p258_259.wav,It will now relate to all public bodies in Scotland.
noisy_trainset_28spk_wav/p228_173.wav,clean_trainset_28spk_wav/p228_173.wav,We have to sort it out ourselves.
noisy_trainset_28spk_wav/p243_206.wav,clean_trainset_28spk_wav/p243_206.wav,He is particularly happy with the size of the gallery.
noisy_trainset_28spk_wav/p276_269.wav,clean_trainset_28spk_wav/p276_269.wav,"Of course, it is a tough assignment."
noisy_trainset_28spk_wav/p250_349.wav,clean_trainset_28spk_wav/p250_349.wav,Urgent action is needed to tackle this crisis.
noisy_trainset_28spk_wav/p274_346.wav,clean_trainset_28spk_wav/p274_346.wav,Plans to celebrate the Queen's Golden Jubilee will proceed.)
noisy_trainset_28spk_wav/p279_135.wav,clean_trainset_28spk_wav/p279_135.wav,The trial is funded solely by Edinburgh City Council.
noisy_trainset_28spk_wav/p287_040.wav,clean_trainset_28spk_wav/p287_040.wav,There is no reason at all.
noisy_trainset_28spk_wav/p258_100.wav,clean_trainset_28spk_wav/p258_100.wav,It's not perfect.
